adresse,num,proprio[global],collectif,sexe,statut_femme,proprio_titre*,proprio_particule*,proprio_name*,proprio_ad,proprio_numAd,commune_propio,proprio_region*,Pays,same_place*,commentaire,x_dom,y_dom,postcode_en2020_dom,source_dom,url_dom,score_dom
rue de Vanves,37,Terrasson (Vve),,F,Veuve,-0,-0,Terrasson,rue Vanves,37,Paris,Paris,France,oui,,,,,,https://api-adresse.data.gouv.fr/search/?q=37+rue+Vanves&lat=48.8566&lon=2.3522&limit=100,
rue de Vanves,39,Moulinet,,,,-0,-0,Moulinet,rue République,48,,Seine,France,non,,,,,,https://api-adresse.data.gouv.fr/search/?q=48+rue+République&lat=48.8566&lon=2.3522&limit=100,
rue de Vanves,41,Queyrat Mme),,F,Mme,-0,-0,Queyrat Mme),boulevard Invalides,22,Paris,Paris,France,non,,2.314321,48.852607,75007,https://api-adresse.data.gouv.fr,https://api-adresse.data.gouv.fr/search/?q=22+boulevard+Invalides&lat=48.8566&lon=2.3522&limit=100,0.7566689459747203
rue de Vanves,49,Villetard,,,,-0,-0,Villetard,avenue d'Antin,37,Paris,Paris,France,non,,,,,,https://api-adresse.data.gouv.fr/search/?q=37+avenue+d'Antin&lat=48.8566&lon=2.3522&limit=100,
rue de Vanves,51,Chasseguay,,,,-0,-0,Chasseguay,rue Charlet,4,Paris,Paris,France,non,,2.313703,48.842896,75015,https://api-adresse.data.gouv.fr,https://api-adresse.data.gouv.fr/search/?q=4+rue+Charlet&lat=48.8566&lon=2.3522&limit=100,0.582806811023551
rue de Vanves,53,Cochery,,,,-0,-0,Cochery,rue Vanves,53,Paris,Paris,France,oui,,,,,,https://api-adresse.data.gouv.fr/search/?q=53+rue+Vanves&lat=48.8566&lon=2.3522&limit=100,
rue de Vanves,55,Tiquet,,,,-0,-0,Tiquet,rue Delambre,5,Paris,Paris,France,non,,2.3288,48.841733,75014,https://api-adresse.data.gouv.fr,https://api-adresse.data.gouv.fr/search/?q=5+rue+Delambre&lat=48.8566&lon=2.3522&limit=100,0.8807410466071934
rue de Vanves,57,Lorgueilleux,,,,-0,-0,Lorgueilleux,boulevard Gambetta,16,,Seine,France,non,,,,,,https://api-adresse.data.gouv.fr/search/?q=16+boulevard+Gambetta&lat=48.8566&lon=2.3522&limit=100,
rue de Vanves,59,Gavé,,,,-0,-0,Gavé,quai Marché Neuf,89,Paris,Paris,France,non,,2.346444,48.853905,75004,https://api-adresse.data.gouv.fr,https://api-adresse.data.gouv.fr/search/?q=89+quai+Marché+Neuf&lat=48.8566&lon=2.3522&limit=100,0.42827896281856415
rue de Vanves,61,Gavé,,,,-0,-0,Gavé,quai Marché Neuf,89,Paris,Paris,France,non,,2.346444,48.853905,75004,https://api-adresse.data.gouv.fr,https://api-adresse.data.gouv.fr/search/?q=89+quai+Marché+Neuf&lat=48.8566&lon=2.3522&limit=100,0.42827896281856415
rue de Vanves,63,Lefour (Mme),,F,Mme,-0,-0,Lefour,rue Vanves,63,Paris,Paris,France,oui,,,,,,https://api-adresse.data.gouv.fr/search/?q=63+rue+Vanves&lat=48.8566&lon=2.3522&limit=100,
rue de Vanves,65,Lormand,,,,-0,-0,Lormand,avenue Maine,149,Paris,Paris,France,non,,2.320214,48.844752,75015,https://api-adresse.data.gouv.fr,https://api-adresse.data.gouv.fr/search/?q=149+avenue+Maine&lat=48.8566&lon=2.3522&limit=100,0.5912411157867227
rue de Vanves,67,Lormand,,,,-0,-0,Lormand,avenue Maine,149,Paris,Paris,France,non,,2.320214,48.844752,75015,https://api-adresse.data.gouv.fr,https://api-adresse.data.gouv.fr/search/?q=149+avenue+Maine&lat=48.8566&lon=2.3522&limit=100,0.5912411157867227
rue de Vanves,69,Villemain (Ctesse de),,F,noble,Comte,de,Villemain,rue St Luc,58,,Seine-et-Oise,France,non,,,,,,https://api-adresse.data.gouv.fr/search/?q=58+rue+St+Luc&lat=48.8566&lon=2.3522&limit=100,
rue de Vanves,71,Villemain (Ctesse de),,F,noble,Comte,de,Villemain,rue St Luc,58,,Seine-et-Oise,France,non,,,,,,https://api-adresse.data.gouv.fr/search/?q=58+rue+St+Luc&lat=48.8566&lon=2.3522&limit=100,
rue de Vanves,73,Funet,,,,-0,-0,Funet,St Maurice avenue l’Asile,9,,Seine,France,non,,,,,,https://api-adresse.data.gouv.fr/search/?q=9+St+Maurice+avenue+l’Asile&lat=48.8566&lon=2.3522&limit=100,
rue de Vanves,79,Godard (Vve),,F,Veuve,-0,-0,Godard,rue Vanves,79,Paris,Paris,France,oui,,,,,,https://api-adresse.data.gouv.fr/search/?q=79+rue+Vanves&lat=48.8566&lon=2.3522&limit=100,
rue de Vanves,81,Manchinet,,,,-0,-0,Manchinet,-0,Patay (Loiret),,Loiret,France,non,,,,,,https://api-adresse.data.gouv.fr/search/?q=Patay+(Loiret)+-0&lat=48.8566&lon=2.3522&limit=100,
rue de Vanves,91,Guillut (Melle),,F,Melle,-0,-0,Guillut,rue Vanves,91,Paris,Paris,France,oui,,,,,,https://api-adresse.data.gouv.fr/search/?q=91+rue+Vanves&lat=48.8566&lon=2.3522&limit=100,
rue de Vanves,95,Legrand,,,,-0,-0,Legrand,rue Vanves,95,Paris,Paris,France,oui,,,,,,https://api-adresse.data.gouv.fr/search/?q=95+rue+Vanves&lat=48.8566&lon=2.3522&limit=100,
rue de Vanves,97,Boyer,,,,-0,-0,Boyer,rue Vanves,99,Paris,Paris,France,non,,,,,,https://api-adresse.data.gouv.fr/search/?q=99+rue+Vanves&lat=48.8566&lon=2.3522&limit=100,
rue de Vanves,99,Boyer,,,,-0,-0,Boyer,rue Vanves,99,Paris,Paris,France,oui,,,,,,https://api-adresse.data.gouv.fr/search/?q=99+rue+Vanves&lat=48.8566&lon=2.3522&limit=100,
rue de Vanves,101,Courtois,,,,-0,-0,Courtois,rue Delta,6,Paris,Paris,France,non,,2.348922,48.882474,75009,https://api-adresse.data.gouv.fr,https://api-adresse.data.gouv.fr/search/?q=6+rue+Delta&lat=48.8566&lon=2.3522&limit=100,0.7041063995047692
rue de Vanves,103,Baudier,,,,-0,-0,Baudier,rue Parc Royal,8,Paris,Paris,France,non,,2.39055,48.876327,75019,https://api-adresse.data.gouv.fr,https://api-adresse.data.gouv.fr/search/?q=8+rue+Parc+Royal&lat=48.8566&lon=2.3522&limit=100,0.29642207774723867
rue de Vanves,105,Pétot,,,,-0,-0,Pétot,rue Vanves,86,Paris,Paris,France,non,,,,,,https://api-adresse.data.gouv.fr/search/?q=86+rue+Vanves&lat=48.8566&lon=2.3522&limit=100,
rue de Vanves,107,Messager,,,,-0,-0,Messager,rue Gergovie,70bis,Paris,Paris,France,non,,2.317135,48.832197,75014,https://api-adresse.data.gouv.fr,https://api-adresse.data.gouv.fr/search/?q=70bis+rue+Gergovie&lat=48.8566&lon=2.3522&limit=100,0.6759209223229158
rue de Vanves,109,Buisson,,,,-0,-0,Buisson,rue Cherche Midi,47,Paris,Paris,France,non,,2.318923,48.845264,75015,https://api-adresse.data.gouv.fr,https://api-adresse.data.gouv.fr/search/?q=47+rue+Cherche+Midi&lat=48.8566&lon=2.3522&limit=100,0.6686119691609715
rue de Vanves,111,Travailleur,,,,-0,-0,Travailleur,rue Alleray,6,Paris,Paris,France,non,,2.300677,48.838541,75015,https://api-adresse.data.gouv.fr,https://api-adresse.data.gouv.fr/search/?q=6+rue+Alleray&lat=48.8566&lon=2.3522&limit=100,0.7753994803165695
rue de Vanves,113,Wolff,,,,-0,-0,Wolff,rue Mathurin Régnier,42,Paris,Paris,France,non,,2.308428,48.838905,75015,https://api-adresse.data.gouv.fr,https://api-adresse.data.gouv.fr/search/?q=42+rue+Mathurin+Régnier&lat=48.8566&lon=2.3522&limit=100,0.8826784780323814
rue de Vanves,115,Zatlauskal,,,,-0,-0,Zatlauskal,rue Alésia,164,Paris,Paris,France,non,,2.315177,48.831691,75014,https://api-adresse.data.gouv.fr,https://api-adresse.data.gouv.fr/search/?q=164+rue+Alésia&lat=48.8566&lon=2.3522&limit=100,0.7804311444611125
rue de Vanves,117,Duhamel,,,,-0,-0,Duhamel,rue St Lazare,88,Paris,Paris,France,non,,2.353994,48.862572,75003,https://api-adresse.data.gouv.fr,https://api-adresse.data.gouv.fr/search/?q=88+rue+St+Lazare&lat=48.8566&lon=2.3522&limit=100,0.4001999511704849
rue de Vanves,119,Duhamel,,,,-0,-0,Duhamel,rue St Lazare,88,Paris,Paris,France,non,,2.353994,48.862572,75003,https://api-adresse.data.gouv.fr,https://api-adresse.data.gouv.fr/search/?q=88+rue+St+Lazare&lat=48.8566&lon=2.3522&limit=100,0.4001999511704849
rue de Vanves,121,Colin,,,,-0,-0,Colin,rue Mézières,5,Paris,Paris,France,non,,2.331943,48.850203,75006,https://api-adresse.data.gouv.fr,https://api-adresse.data.gouv.fr/search/?q=5+rue+Mézières&lat=48.8566&lon=2.3522&limit=100,0.7351762613468462
rue de Vanves,123,Hudelot (Vve),,F,Veuve,-0,-0,Hudelot,rue St Médery,17,,Seine,France,non,,,,,,https://api-adresse.data.gouv.fr/search/?q=17+rue+St+Médery&lat=48.8566&lon=2.3522&limit=100,
rue de Vanves,125,Julin,,,,-0,-0,Julin,rue Lecourbe,303,Paris,Paris,France,non,,2.310567,48.844861,75015,https://api-adresse.data.gouv.fr,https://api-adresse.data.gouv.fr/search/?q=303+rue+Lecourbe&lat=48.8566&lon=2.3522&limit=100,0.6827827158300319
rue de Vanves,127,Duverdy,,,,-0,-0,Duverdy,boulevard Haussmann,77,Paris,Paris,France,non,,2.338386,48.872087,75009,https://api-adresse.data.gouv.fr,https://api-adresse.data.gouv.fr/search/?q=77+boulevard+Haussmann&lat=48.8566&lon=2.3522&limit=100,0.7701848719946085
rue de Vanves,129,Duverdy,,,,-0,-0,Duverdy,boulevard Haussmann,77,Paris,Paris,France,non,,2.338386,48.872087,75009,https://api-adresse.data.gouv.fr,https://api-adresse.data.gouv.fr/search/?q=77+boulevard+Haussmann&lat=48.8566&lon=2.3522&limit=100,0.7701848719946085
rue de Vanves,131,Millet,,,,-0,-0,Millet,rue Vanves,131,Paris,Paris,France,oui,,,,,,https://api-adresse.data.gouv.fr/search/?q=131+rue+Vanves&lat=48.8566&lon=2.3522&limit=100,
rue de Vanves,133,Girardin,,,,-0,-0,Girardin,rue Vanves,133,Paris,Paris,France,oui,,,,,,https://api-adresse.data.gouv.fr/search/?q=133+rue+Vanves&lat=48.8566&lon=2.3522&limit=100,
rue de Vanves,137,Claret,,,,-0,-0,Claret,place République,8,Paris,Paris,France,non,,2.364459,48.866395,75003,https://api-adresse.data.gouv.fr,https://api-adresse.data.gouv.fr/search/?q=8+place+République&lat=48.8566&lon=2.3522&limit=100,0.6142793989081174
rue de Vanves,139,Montourey,,,,-0,-0,Montourey,rue Vanves,139,Paris,Paris,France,oui,,,,,,https://api-adresse.data.gouv.fr/search/?q=139+rue+Vanves&lat=48.8566&lon=2.3522&limit=100,
rue de Vanves,141,Avisse,,,,-0,-0,Avisse,rue Vanves,141bis,Paris,Paris,France,non,,,,,,https://api-adresse.data.gouv.fr/search/?q=141bis+rue+Vanves&lat=48.8566&lon=2.3522&limit=100,
rue de Vanves,141bis,Avisse,,,,-0,-0,Avisse,rue Vanves,141bis,Paris,Paris,France,oui,,,,,,https://api-adresse.data.gouv.fr/search/?q=141bis+rue+Vanves&lat=48.8566&lon=2.3522&limit=100,
rue de Vanves,151,Assistance publique,Etat,,,-0,-0,Assistance publique,-0,-0,Paris,Paris,France,non,,,,,,https://api-adresse.data.gouv.fr/search/?q=-0+-0&lat=48.8566&lon=2.3522&limit=100,
rue de Vanves,153,Vieillard,,,,-0,-0,Vieillard,rue Varenne,100,Paris,Paris,France,non,,2.335524,48.898219,75018,https://api-adresse.data.gouv.fr,https://api-adresse.data.gouv.fr/search/?q=100+rue+Varenne&lat=48.8566&lon=2.3522&limit=100,0.5263762000111881
rue de Vanves,157,Vieillard,,,,-0,-0,Vieillard,rue Varenne,100,Paris,Paris,France,non,,2.335524,48.898219,75018,https://api-adresse.data.gouv.fr,https://api-adresse.data.gouv.fr/search/?q=100+rue+Varenne&lat=48.8566&lon=2.3522&limit=100,0.5263762000111881
rue de Vanves,159,Mauraisin,,,,-0,-0,Mauraisin,rue Vanves,159,Paris,Paris,France,oui,,,,,,https://api-adresse.data.gouv.fr/search/?q=159+rue+Vanves&lat=48.8566&lon=2.3522&limit=100,
rue de Vanves,161,Defrance,,,,-0,-0,Defrance,rue Vanves,161,Paris,Paris,France,oui,,,,,,https://api-adresse.data.gouv.fr/search/?q=161+rue+Vanves&lat=48.8566&lon=2.3522&limit=100,
rue de Vanves,183,Gaillot,,,,-0,-0,Gaillot,rue Brézin,37,Paris,Paris,France,non,,2.325701,48.831692,75014,https://api-adresse.data.gouv.fr,https://api-adresse.data.gouv.fr/search/?q=37+rue+Brézin&lat=48.8566&lon=2.3522&limit=100,0.8805497173350154
rue de Vanves,185,Leroy (Mme),,F,Mme,-0,-0,Leroy,rue Vanves,185,Paris,Paris,France,oui,,,,,,https://api-adresse.data.gouv.fr/search/?q=185+rue+Vanves&lat=48.8566&lon=2.3522&limit=100,
rue de Vanves,187,Leroy (Mme),,F,Mme,-0,-0,Leroy,rue Vanves,185,Paris,Paris,France,non,,,,,,https://api-adresse.data.gouv.fr/search/?q=185+rue+Vanves&lat=48.8566&lon=2.3522&limit=100,
rue de Vanves,189,Leroy (Mme),,F,Mme,-0,-0,Leroy,rue Vanves,185,Paris,Paris,France,non,,,,,,https://api-adresse.data.gouv.fr/search/?q=185+rue+Vanves&lat=48.8566&lon=2.3522&limit=100,
rue de Vanves,191,Leroy (Mme),,F,Mme,-0,-0,Leroy,rue Vanves,185,Paris,Paris,France,non,,,,,,https://api-adresse.data.gouv.fr/search/?q=185+rue+Vanves&lat=48.8566&lon=2.3522&limit=100,
rue de Vanves,193,Leroy (Mme),,F,Mme,-0,-0,Leroy,rue Vanves,185,Paris,Paris,France,non,,,,,,https://api-adresse.data.gouv.fr/search/?q=185+rue+Vanves&lat=48.8566&lon=2.3522&limit=100,
rue de Vanves,195,Leroy (Mme),,F,Mme,-0,-0,Leroy,rue Vanves,185,Paris,Paris,France,non,,,,,,https://api-adresse.data.gouv.fr/search/?q=185+rue+Vanves&lat=48.8566&lon=2.3522&limit=100,
rue de Vanves,199,Fouyer,,,,-0,-0,Fouyer,-0,Marines,,Seine-et-Oise,France,non,,,,,,https://api-adresse.data.gouv.fr/search/?q=Marines+-0&lat=48.8566&lon=2.3522&limit=100,
rue de Vanves,201,Thubert,,,,-0,-0,Thubert,boulevard Raspail,286,Paris,Paris,France,non,,2.327116,48.851309,75006,https://api-adresse.data.gouv.fr,https://api-adresse.data.gouv.fr/search/?q=286+boulevard+Raspail&lat=48.8566&lon=2.3522&limit=100,0.7257676241893459
rue de Vanves,201bis,Harsigny,,,,-0,-0,Harsigny,rue Vanves,201bis,Paris,Paris,France,oui,,,,,,https://api-adresse.data.gouv.fr/search/?q=201bis+rue+Vanves&lat=48.8566&lon=2.3522&limit=100,
rue de Vanves,203,Durand,,,,-0,-0,Durand,rue Vanves,203,Paris,Paris,France,oui,,,,,,https://api-adresse.data.gouv.fr/search/?q=203+rue+Vanves&lat=48.8566&lon=2.3522&limit=100,
rue de Vanves,205,Torriac,,,,-0,-0,Torriac,rue Vanves,205,Paris,Paris,France,oui,,,,,,https://api-adresse.data.gouv.fr/search/?q=205+rue+Vanves&lat=48.8566&lon=2.3522&limit=100,
rue de Vanves,205bis,Cie Générale des Omnibus,enterprises,,,-0,-0,Cie Générale des Omnibus,rue St Honoré,152,Paris,Paris,France,non,,2.330864,48.865701,75001,https://api-adresse.data.gouv.fr,https://api-adresse.data.gouv.fr/search/?q=152+rue+St+Honoré&lat=48.8566&lon=2.3522&limit=100,0.39692942819169424
rue de Vanves,207,Landez,,,,-0,-0,Landez,rue Vanves,207,Paris,Paris,France,oui,,,,,,https://api-adresse.data.gouv.fr/search/?q=207+rue+Vanves&lat=48.8566&lon=2.3522&limit=100,
rue de Vanves,207bis,Cie Générale des Omnibus,enterprises,,,-0,-0,Cie Générale des Omnibus,-0,-0,Paris,Paris,France,non,,,,,,https://api-adresse.data.gouv.fr/search/?q=-0+-0&lat=48.8566&lon=2.3522&limit=100,
rue de Vanves,209,Salmon,,,,-0,-0,Salmon,avenue Orléans,70,Paris,Paris,France,non,,2.325818,48.821184,75014,https://api-adresse.data.gouv.fr,https://api-adresse.data.gouv.fr/search/?q=70+avenue+Orléans&lat=48.8566&lon=2.3522&limit=100,0.45529145753333966
rue de Vanves,211,Salmon,,,,-0,-0,Salmon,avenue Orléans,70,Paris,Paris,France,non,,2.325818,48.821184,75014,https://api-adresse.data.gouv.fr,https://api-adresse.data.gouv.fr/search/?q=70+avenue+Orléans&lat=48.8566&lon=2.3522&limit=100,0.45529145753333966
rue de Vanves,213,Girard,,,,-0,-0,Girard,rue Cadet,6,Paris,Paris,France,non,,2.377486,48.828473,75013,https://api-adresse.data.gouv.fr,https://api-adresse.data.gouv.fr/search/?q=6+rue+Cadet&lat=48.8566&lon=2.3522&limit=100,0.3522491183336293
rue de Vanves,215,Lacaille,,,,-0,-0,Lacaille,rue Vanves,215,Paris,Paris,France,oui,,,,,,https://api-adresse.data.gouv.fr/search/?q=215+rue+Vanves&lat=48.8566&lon=2.3522&limit=100,
rue de Vanves,217,Griselin,,,,-0,-0,Griselin,rue Vanves,217,Paris,Paris,France,oui,,,,,,https://api-adresse.data.gouv.fr/search/?q=217+rue+Vanves&lat=48.8566&lon=2.3522&limit=100,
rue de Vanves,221,Rayman Malakoff,,,,-0,-0,Rayman Malakoff,rue Ledru Rollin,10,,Seine,France,non,,,,,,https://api-adresse.data.gouv.fr/search/?q=10+rue+Ledru+Rollin&lat=48.8566&lon=2.3522&limit=100,
rue de Vanves,223,Rayman Malakoff,,,,-0,-0,Rayman Malakoff,rue Ledru Rollin,10,,Seine,France,non,,,,,,https://api-adresse.data.gouv.fr/search/?q=10+rue+Ledru+Rollin&lat=48.8566&lon=2.3522&limit=100,
rue de Vanves,225,Cheradame,,,,-0,-0,Cheradame,rue Bargue,41,Paris,Paris,France,non,,2.308869,48.838021,75015,https://api-adresse.data.gouv.fr,https://api-adresse.data.gouv.fr/search/?q=41+rue+Bargue&lat=48.8566&lon=2.3522&limit=100,0.8826721559881092
rue de Vanves,227,Matifas,,,,-0,-0,Matifas,boulevard Brune,3,Paris,Paris,France,non,,2.304644,48.82766,75014,https://api-adresse.data.gouv.fr,https://api-adresse.data.gouv.fr/search/?q=3+boulevard+Brune&lat=48.8566&lon=2.3522&limit=100,0.7864347900807356
rue de Vanves,229,Carré (Vve),,F,Veuve,-0,-0,Carré,rue Poissonniers,85,Paris,Paris,France,non,,2.347988,48.870915,75010,https://api-adresse.data.gouv.fr,https://api-adresse.data.gouv.fr/search/?q=85+rue+Poissonniers&lat=48.8566&lon=2.3522&limit=100,0.4678862627428434
rue de Vanves,231,Nespoulous,,,,-0,-0,Nespoulous,rue Vanves,231,Paris,Paris,France,oui,,,,,,https://api-adresse.data.gouv.fr/search/?q=231+rue+Vanves&lat=48.8566&lon=2.3522&limit=100,
rue de Vanves,233,Lhérault,,,,-0,-0,Lhérault,Argenteuil,r. Augustins,,Seine-et-Oise,France,non,,,,,,https://api-adresse.data.gouv.fr/search/?q=r.+Augustins+Argenteuil&lat=48.8566&lon=2.3522&limit=100,
rue de Vanves,235,Lhérault,,,,-0,-0,Lhérault,Argenteuil,r. Augustins,,Seine-et-Oise,France,non,,,,,,https://api-adresse.data.gouv.fr/search/?q=r.+Augustins+Argenteuil&lat=48.8566&lon=2.3522&limit=100,
rue de Vanves,2,Assistance publique,Etat,,,-0,-0,Assistance publique,-0,-0,Paris,Paris,France,non,,,,,,https://api-adresse.data.gouv.fr/search/?q=-0+-0&lat=48.8566&lon=2.3522&limit=100,
rue de Vanves,4,Mettais,,,,-0,-0,Mettais,rue Vanves,4,Paris,Paris,France,oui,,,,,,https://api-adresse.data.gouv.fr/search/?q=4+rue+Vanves&lat=48.8566&lon=2.3522&limit=100,
rue de Vanves,6,Mettais,,,,-0,-0,Mettais,rue Vanves,4,Paris,Paris,France,non,,,,,,https://api-adresse.data.gouv.fr/search/?q=4+rue+Vanves&lat=48.8566&lon=2.3522&limit=100,
rue de Vanves,8,Jacques,,,,-0,-0,Jacques,rue Vanves,8,Paris,Paris,France,oui,,,,,,https://api-adresse.data.gouv.fr/search/?q=8+rue+Vanves&lat=48.8566&lon=2.3522&limit=100,
rue de Vanves,10,Jacques,,,,-0,-0,Jacques,rue Vanves,8,Paris,Paris,France,non,,,,,,https://api-adresse.data.gouv.fr/search/?q=8+rue+Vanves&lat=48.8566&lon=2.3522&limit=100,
rue de Vanves,12,Fournier,,,,-0,-0,Fournier,rue Vanves,12,Paris,Paris,France,oui,,,,,,https://api-adresse.data.gouv.fr/search/?q=12+rue+Vanves&lat=48.8566&lon=2.3522&limit=100,
rue de Vanves,14,Noblet,,,,-0,-0,Noblet,rue Perceval,26,Paris,Paris,France,non,,2.321047,48.837257,75014,https://api-adresse.data.gouv.fr,https://api-adresse.data.gouv.fr/search/?q=26+rue+Perceval&lat=48.8566&lon=2.3522&limit=100,0.6158971587436362
rue de Vanves,16,Devoitine,,,,-0,-0,Devoitine,rue Bonaparte,72,Paris,Paris,France,non,,2.332814,48.851543,75006,https://api-adresse.data.gouv.fr,https://api-adresse.data.gouv.fr/search/?q=72+rue+Bonaparte&lat=48.8566&lon=2.3522&limit=100,0.8758137219222778
rue de Vanves,20,Gournay (Vve),,F,Veuve,-0,-0,Gournay,Cavé,36,,Seine,France,non,,,,,,https://api-adresse.data.gouv.fr/search/?q=36+Cavé&lat=48.8566&lon=2.3522&limit=100,
rue de Vanves,26,Mathieu,,,,-0,-0,Mathieu,-0,Ceaux d’Allègre (Haute-Loire),,Haute-Loire,France,non,,,,,,https://api-adresse.data.gouv.fr/search/?q=Ceaux+d’Allègre+(Haute-Loire)+-0&lat=48.8566&lon=2.3522&limit=100,
rue de Vanves,30,Costrejean,,,,-0,-0,Costrejean,rue Bezout,27,Paris,Paris,France,non,,2.330652,48.828851,75014,https://api-adresse.data.gouv.fr,https://api-adresse.data.gouv.fr/search/?q=27+rue+Bezout&lat=48.8566&lon=2.3522&limit=100,0.880530632565736
rue de Vanves,32,Malteaux,,,,-0,-0,Malteaux,rue Vanves,32,Paris,Paris,France,oui,,,,,,https://api-adresse.data.gouv.fr/search/?q=32+rue+Vanves&lat=48.8566&lon=2.3522&limit=100,
rue de Vanves,38,Roche,,,,-0,-0,Roche,rue Vanves,38,Paris,Paris,France,oui,,,,,,https://api-adresse.data.gouv.fr/search/?q=38+rue+Vanves&lat=48.8566&lon=2.3522&limit=100,
rue de Vanves,40,Roche,,,,-0,-0,Roche,rue Vanves,38,Paris,Paris,France,non,,,,,,https://api-adresse.data.gouv.fr/search/?q=38+rue+Vanves&lat=48.8566&lon=2.3522&limit=100,
rue de Vanves,42,Lejeune,,,,-0,-0,Lejeune,avenue Brétigny,5,,Seine,France,non,,,,,,https://api-adresse.data.gouv.fr/search/?q=5+avenue+Brétigny&lat=48.8566&lon=2.3522&limit=100,
rue de Vanves,44,Lecœur,,,,-0,-0,Lecœur,rue Bécon,18,,Seine,France,non,,,,,,https://api-adresse.data.gouv.fr/search/?q=18+rue+Bécon&lat=48.8566&lon=2.3522&limit=100,
rue de Vanves,46,Bernaut,,,,-0,-0,Bernaut,boulevard Henri IV,3,Paris,Paris,France,non,,2.359339,48.850353,75004,https://api-adresse.data.gouv.fr,https://api-adresse.data.gouv.fr/search/?q=3+boulevard+Henri+IV&lat=48.8566&lon=2.3522&limit=100,0.8742086593948527
rue de Vanves,48,Mazard (Vve),,F,Veuve,-0,-0,Mazard,rue Vanves,48,Paris,Paris,France,oui,,,,,,https://api-adresse.data.gouv.fr/search/?q=48+rue+Vanves&lat=48.8566&lon=2.3522&limit=100,
rue de Vanves,50,Picard,,,,-0,-0,Picard,avenue Parmentier,17,Paris,Paris,France,non,,2.370764,48.870127,75010,https://api-adresse.data.gouv.fr,https://api-adresse.data.gouv.fr/search/?q=17+avenue+Parmentier&lat=48.8566&lon=2.3522&limit=100,0.7607063984281932
rue de Vanves,52,Guichard,,,,-0,-0,Guichard,rte Montrouge,154,,Seine,France,non,,,,,,https://api-adresse.data.gouv.fr/search/?q=154+rte+Montrouge&lat=48.8566&lon=2.3522&limit=100,
rue de Vanves,54,Mouton (Hers),,,,-0,-0,Mouton,rue Amsterdam,39,Paris,Paris,France,non,,2.326955,48.875798,75009,https://api-adresse.data.gouv.fr,https://api-adresse.data.gouv.fr/search/?q=39+rue+Amsterdam&lat=48.8566&lon=2.3522&limit=100,0.6566073010528193
rue de Vanves,56,Lesueur,,,,-0,-0,Lesueur,boulevard Rochechouart,25,Paris,Paris,France,non,,2.349147,48.883893,75018,https://api-adresse.data.gouv.fr,https://api-adresse.data.gouv.fr/search/?q=25+boulevard+Rochechouart&lat=48.8566&lon=2.3522&limit=100,0.7154240056620537
rue de Vanves,60,Frères Maristes,Eglise,,,-0,-0,Frères Maristes,rue Pernety,48,Paris,Paris,France,non,,2.317475,48.834479,75014,https://api-adresse.data.gouv.fr,https://api-adresse.data.gouv.fr/search/?q=48+rue+Pernety&lat=48.8566&lon=2.3522&limit=100,0.8805140657073346
rue de Vanves,62,Frères Maristes,Eglise,,,-0,-0,Frères Maristes,rue Pernety,48,Paris,Paris,France,non,,2.317475,48.834479,75014,https://api-adresse.data.gouv.fr,https://api-adresse.data.gouv.fr/search/?q=48+rue+Pernety&lat=48.8566&lon=2.3522&limit=100,0.8805140657073346
rue de Vanves,64,Demède,,,,-0,-0,Demède,rue Vanves,64,Paris,Paris,France,oui,,,,,,https://api-adresse.data.gouv.fr/search/?q=64+rue+Vanves&lat=48.8566&lon=2.3522&limit=100,
rue de Vanves,66,Berthier,,,,-0,-0,Berthier,boulevard Filles du Calvaire,1,Paris,Paris,France,non,,2.364861,48.862221,75003,https://api-adresse.data.gouv.fr,https://api-adresse.data.gouv.fr/search/?q=1+boulevard+Filles+du+Calvaire&lat=48.8566&lon=2.3522&limit=100,0.510308782841137
rue de Vanves,72,Blondeau (Vve),,F,Veuve,-0,-0,Blondeau,place Rennes,2,Paris,Paris,France,non,,2.324973,48.851806,75007,https://api-adresse.data.gouv.fr,https://api-adresse.data.gouv.fr/search/?q=2+place+Rennes&lat=48.8566&lon=2.3522&limit=100,0.501789340915039
rue de Vanves,74,Fourtier,,,,-0,-0,Fourtier,La Grange aux. Cerfs,parMontlhéry,,Seine-et-Oise,France,non,,,,,,https://api-adresse.data.gouv.fr/search/?q=parMontlhéry+La+Grange+aux.+Cerfs&lat=48.8566&lon=2.3522&limit=100,
rue de Vanves,76,Jacquin,,,,-0,-0,Jacquin,-0,Crépy-en-Laonois (Aisne),,Aisne,France,non,,,,,,https://api-adresse.data.gouv.fr/search/?q=Crépy-en-Laonois+(Aisne)+-0&lat=48.8566&lon=2.3522&limit=100,
rue de Vanves,78,Marino,,,,-0,-0,Marino,rue Vanves,78,Paris,Paris,France,oui,,,,,,https://api-adresse.data.gouv.fr/search/?q=78+rue+Vanves&lat=48.8566&lon=2.3522&limit=100,
rue de Vanves,80,Oullié (Vve),,F,Veuve,-0,-0,Oullié,cité Talma,9,Paris,Paris,France,non,,2.301643,48.860662,75007,https://api-adresse.data.gouv.fr,https://api-adresse.data.gouv.fr/search/?q=9+cité+Talma&lat=48.8566&lon=2.3522&limit=100,0.523528680111043
